Datum	Customer	Country	Catalog Number	Catalog Name	Quantity	Price	Total	Currency_ID	Subsidiary
08.12.14	UniR, R	GERMANY	E0554S	Q5® Site-Directed Mutagenesis Kit	1	153	153	20	New England Biolabs Germany
08.12.14	Th. Geyer, Renningen	GERMANY	C2925H	dam-/dcm- Competent E. coli	1	225	225	20	New England Biolabs Germany
08.12.14	Th. Geyer, Renningen	GERMANY	M0290S	Alkaline Phosphatase (CIP)	1	64	64	20	New England Biolabs Germany
08.12.14	CellCA	GERMANY	C2987H	NEB 5-alpha Competent E. coli (High Efficiency)	5	154,7	773,5	20	New England Biolabs Germany
08.12.14	CellCA	GERMANY	R3104S	HindIII-HF®	1	44,1	44,1	20	New England Biolabs Germany
08.12.14	MPI Immunbiologie, FR	GERMANY	E7370S	NEBNext® Ultra DNA Library Prep Kit for Illumina®	1	695	695	20	New England Biolabs Germany
08.12.14	KRDI, AG Ruland, M	GERMANY	R0176L	DpnI, recombinant	1	223,2	223,2	20	New England Biolabs Germany
08.12.14	UniBO Kardiovaskuläre Physiologie, BO	GERMANY	N0447S	Deoxynucleotide Solutions, Mix	1	52,2	52,2	20	New England Biolabs Germany
08.12.14	KRDI, AG Ruland, M	GERMANY	M0202L	T4 DNA Ligase	2	244,8	489,6	20	New England Biolabs Germany
08.12.14	KRDI, AG Ruland, M	GERMANY	C2987I	NEB 5-alpha Competent E. coli (High Efficiency)	3	106,5	319,5	20	New England Biolabs Germany
08.12.14	UniKlinik Biochemie II Paulsson, K	GERMANY	M0491S	Q5® High-Fidelity DNA Polymerase	1	76,5	76,5	20	New England Biolabs Germany
08.12.14	UniKlinik Biochemie II Paulsson, K	GERMANY	R0191S	NarI, recombinant	1	52,7	52,7	20	New England Biolabs Germany
08.12.14	Helmholtz Infektion, HZI (ehem.GBF), BSv	GERMANY	P8010S	Factor Xa	1	52	52	20	New England Biolabs Germany
08.12.14	MPI Biophys. Chemie, GÖ	GERMANY	S9105S	SNAP-Cell TMR-Star™	1	214,5	214,5	20	New England Biolabs Germany
08.12.14	MPI Biophys. Chemie, GÖ	GERMANY	R0174S	AvrII, recombinant	1	53,04	53,04	20	New England Biolabs Germany
08.12.14	MPI Biophys. Chemie, GÖ	GERMANY	R0594S	BstZ17I	1	51,48	51,48	20	New England Biolabs Germany
08.12.14	MPI f. terrestr. Mikrobio., MR	GERMANY	R0652S	AfeI, recombinant	1	53,04	53,04	20	New England Biolabs Germany
08.12.14	TITK, Rudolstadt	GERMANY	M0202T	T4 DNA Ligase, conc.	1	61,2	61,2	20	New England Biolabs Germany
08.12.14	TITK, Rudolstadt	GERMANY	R0174S	AvrII, recombinant	1	61,2	61,2	20	New England Biolabs Germany
08.12.14	TITK, Rudolstadt	GERMANY	B9000S	BSA Molecular Biology Grade (conc. 20 mg/ml)	1	22,5	22,5	20	New England Biolabs Germany
08.12.14	DKFZ, HD •R1x	GERMANY	R0189S	NotI, recombinant	1	56	56	20	New England Biolabs Germany
08.12.14	Org. Chemie & Biochem., Garching	GERMANY	M0491S	Q5® High-Fidelity DNA Polymerase	1	67,5	67,5	20	New England Biolabs Germany
08.12.14	Roche, MA •R1x	GERMANY	R0569S	SapI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
08.12.14	FH Gelsenkirchen Abt. Rechlinghausen, RE	GERMANY	M5505S	USER™ Enzyme, recombinant	1	66	66	20	New England Biolabs Germany
08.12.14	FH Gelsenkirchen Abt. Rechlinghausen, RE	GERMANY	N5502S	pNEB206A Linearized Vector	1	60	60	20	New England Biolabs Germany
08.12.14	UNI Marburg, MR	GERMANY	R3189L	NotI-HF®	1	238	238	20	New England Biolabs Germany
08.12.14	Uni-Klinik, BN •	GERMANY	E5510S	Gibson Assembly® Cloning Kit	1	157,25	157,25	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R0595S	PflFI, recombinant	1	52,7	52,7	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R0165S	Sau96I, recombinant	1	47,6	47,6	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R0555S	BslI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R0533S	XcmI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R0604S	SwaI, recombinant	1	57,8	57,8	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R0558L	AscI, recombinant	1	217,6	217,6	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R0113S	BstXI, recombinant	1	52,7	52,7	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R0574S	BsrDI	1	52,7	52,7	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	N3232S	DNA Ladder 1 kb	2	41,65	83,3	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	N0447S	Deoxynucleotide Solutions, Mix	1	49,3	49,3	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R3156S	SacI-HF®	1	49,3	49,3	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	M0530L	Phusion® High-Fidelity DNA Polymerase	1	308	308	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R0197S	ClaI, recombinant	1	52,7	52,7	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R3189L	NotI-HF®	1	238	238	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R3138S	SalI-HF®	1	47,6	47,6	20	New England Biolabs Germany
08.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	E5510S	Gibson Assembly® Cloning Kit	1	157,25	157,25	20	New England Biolabs Germany
08.12.14	Boehringer VRC GmbH, H	GERMANY	M0202T	T4 DNA Ligase, conc.	5	61,2	306	20	New England Biolabs Germany
08.12.14	Universität, Witten	GERMANY	R0101M	EcoRI, recombinant, conc.	1	176,4	176,4	20	New England Biolabs Germany
08.12.14	Universität, Witten	GERMANY	R0125L	NlaIII, recombinant	1	237,6	237,6	20	New England Biolabs Germany
08.12.14	Universität, Witten	GERMANY	M0202S	T4 DNA Ligase	1	61,2	61,2	20	New England Biolabs Germany
08.12.14	Universität, Witten	GERMANY	B0202S	NEBuffer Pack for T4 DNA Ligase (#M0202)	2	16,2	32,4	20	New England Biolabs Germany
08.12.14	Universität, Witten	GERMANY	E5200S	LongAmp™ Taq PCR Kit	2	94,5	189	20	New England Biolabs Germany
08.12.14	UniKi Allg. Mikrobiologie, KI	GERMANY	R0176S	DpnI, recombinant	2	52,7	105,4	20	New England Biolabs Germany
08.12.14	Pharmakologie, HOM	GERMANY	E7550S	NEBNext® Ultra Directional RNA Second Strand Synthesis Modul	1	295	295	0	New England Biolabs Germany
08.12.14	Immunologie Freezer, GÖ	GERMANY	M0201L	T4 Polynucleotide Kinase (PNK)	1	185,6	185,6	20	New England Biolabs Germany
08.12.14	Richter-HELM ehem. Strathmann, HH	GERMANY	R0607S	Nt.BstNBI, recombinant	1	65	65	20	New England Biolabs Germany
08.12.14	Human, MD	GERMANY	R3133S	SpeI-HF®	1	62	62	20	New England Biolabs Germany
08.12.14	Amedes/Medical Care, GÖ	GERMANY	R0161S	AccI, recombinant	1	63	63	20	New England Biolabs Germany
08.12.14	Wacker/Consortium, M•R1x	GERMANY	N0468S	Quick-Load® 1 kb DNA Ladder	1	56	56	20	New England Biolabs Germany
08.12.14	UniFR Biologie I, FR*	GERMANY	R0108L	HaeIII, recombinant	1	179,2	179,2	20	New England Biolabs Germany
08.12.14	UniFR Biologie I, FR*	GERMANY	R0104L	HindIII, recombinant	1	156,8	156,8	20	New England Biolabs Germany
08.12.14	UniMS Biochemie d. Pflanzen, MS	GERMANY	R3193S	NcoI-HF®	2	46,5	93	20	New England Biolabs Germany
08.12.14	UniMS Biochemie d. Pflanzen, MS	GERMANY	N3231S	DNA Ladder 100 bp	3	48,6	145,8	20	New England Biolabs Germany
08.12.14	UniMS Biochemie d. Pflanzen, MS	GERMANY	M0491S	Q5® High-Fidelity DNA Polymerase	1	67,5	67,5	20	New England Biolabs Germany
08.12.14	UniMS Biochemie d. Pflanzen, MS	GERMANY	M0486L	OneTaq® Quick-Load 2X Master Mix with Standard Buffer	1	124,8	124,8	20	New England Biolabs Germany
08.12.14	UniK Freezer CECAD-Universität, K	GERMANY	N3232S	DNA Ladder 1 kb	1	39,2	39,2	20	New England Biolabs Germany
08.12.14	UniK Freezer CECAD-Universität, K	GERMANY	M0530S	Phusion® High-Fidelity DNA Polymerase	1	72	72	20	New England Biolabs Germany
08.12.14	UniK Freezer CECAD-Universität, K	GERMANY	R0145S	XbaI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
08.12.14	UniK Freezer CECAD-Universität, K	GERMANY	R3136S	BamHI-HF®	1	39,2	39,2	20	New England Biolabs Germany
08.12.14	UniFR Reagenzien, FR •R1x	GERMANY	N0362S	ssRNA Ladder	1	50,4	50,4	20	New England Biolabs Germany
08.12.14	DKFZ, HD •R1x	GERMANY	M0530S	Phusion® High-Fidelity DNA Polymerase	2	68	136	20	New England Biolabs Germany
08.12.14	DKFZ, HD •R1x	GERMANY	R0536S	BsaJI, recombinant	1	51,2	51,2	20	New England Biolabs Germany
08.12.14	DKFZ, HD •R1x	GERMANY	R3131S	NheI-HF®	1	51,2	51,2	20	New England Biolabs Germany
08.12.14	DKFZ, HD •R1x	GERMANY	R0552S	AgeI, recombinant	2	52,8	105,6	20	New England Biolabs Germany
08.12.14	Klinikum, HD	GERMANY	R0521S	EcoNI, recombinant	1	51,2	51,2	20	New England Biolabs Germany
08.12.14	FLI (BFA), Insel Riems	GERMANY	M0530S	Phusion® High-Fidelity DNA Polymerase	2	81	162	20	New England Biolabs Germany
08.12.14	Immunologie Freezer, GÖ	GERMANY	R3189S	NotI-HF®	1	56	56	20	New England Biolabs Germany
08.12.14	Immunologie Freezer, GÖ	GERMANY	R0149S	TaqI, recombinant	1	44,8	44,8	20	New England Biolabs Germany
08.12.14	Immunologie Freezer, GÖ	GERMANY	R0160S	BclI, recombinant	1	46,4	46,4	20	New England Biolabs Germany
08.12.14	UniTü Apotheke, TÜ*•R	GERMANY	M0202L	T4 DNA Ligase	1	217,6	217,6	20	New England Biolabs Germany
08.12.14	LMU Mikrobiologie Freezer, Martinsried*	GERMANY	M0202T	T4 DNA Ligase, conc.	1	54,4	54,4	20	New England Biolabs Germany
08.12.14	LMU Mikrobiologie Freezer, Martinsried*	GERMANY	M0267S	Taq DNA Polymerase	1	60	60	20	New England Biolabs Germany
08.12.14	Helmholtz (exGSF), M	GERMANY	R0198S	MluI, recombinant	1	49,6	49,6	20	New England Biolabs Germany
08.12.14	Helmholtz (exGSF), M	GERMANY	M0491S	Q5® High-Fidelity DNA Polymerase	1	68	68	20	New England Biolabs Germany
08.12.14	UniTü Apotheke, TÜ*•R	GERMANY	N0447S	Deoxynucleotide Solutions, Mix	1	46,4	46,4	20	New England Biolabs Germany
08.12.14	Top Diagnostics - Romania	ROMANIA	M0273L	Taq DNA Polymerase (DF Standard Taq Buffer)	10	120	1200	20	New England Biolabs Germany
08.12.14	MPI Züchtungsforsch, K	GERMANY	M0530L	Phusion® High-Fidelity DNA Polymerase	1	308	308	20	New England Biolabs Germany
08.12.14	MPI Züchtungsforsch, K	GERMANY	E2611S	Gibson Assembly® Master Mix	1	122,46	122,46	20	New England Biolabs Germany
08.12.14	MPI Züchtungsforsch, K	GERMANY	R0652S	AfeI, recombinant	1	53,04	53,04	20	New England Biolabs Germany
08.12.14	UHH Pharm. Biol. , HH	GERMANY	M0306L	DNA Gyrase (E.coli)	1	280	280	20	New England Biolabs Germany
08.12.14	UHH Pharm. Biol. , HH	GERMANY	M0202S	T4 DNA Ligase	1	68	68	20	New England Biolabs Germany
08.12.14	UHH Pharm. Biol. , HH	GERMANY	M2200S	Quick Ligation™ Kit	1	79,2	79,2	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R0111S	NdeI, recombinant	1	52,7	52,7	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R0155S	HinfI, recombinant	1	49,3	49,3	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R0196S	NciI, recombinant	1	52,7	52,7	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R3140S	PstI-HF®	1	54,4	54,4	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R3182S	SphI-HF®	1	52,7	52,7	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R0585S	BlpI, recombinant	1	61,2	61,2	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R0144S	BglII, recombinant	2	49,3	98,6	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R3589S	MfeI-HF®	1	59,5	59,5	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R0602S	NspI, recombinant	1	56,1	56,1	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R3101S	EcoRI-HF®	1	41,65	41,65	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R0157S	SacII, recombinant	2	49,3	98,6	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R3150L	PvuI-HF®	1	231,2	231,2	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R3131L	NheI-HF®	1	217,6	217,6	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R0575S	BsrGI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R0655S	PciI, recombinant	1	57,8	57,8	20	New England Biolabs Germany
08.12.14	Roche Penzberg Freezer, WM	GERMANY	R0553S	BsiWI, recombinant	1	56,1	56,1	20	New England Biolabs Germany
08.12.14	UniTü Apotheke, TÜ*•R	GERMANY	R3131L	NheI-HF®	1	204,8	204,8	20	New England Biolabs Germany
08.12.14	UniFR Reagenzien, FR •R1x	GERMANY	M0290L	Alkaline Phosphatase (CIP)	1	204,8	204,8	20	New England Biolabs Germany
08.12.14	Org. Chemie & Biochem., Garching	GERMANY	M0491S	Q5® High-Fidelity DNA Polymerase	-1	67,5	-67,5	20	New England Biolabs Germany
08.12.14	Zentr. Med. Forschung, MA	GERMANY	M0493S	Q5® Hot Start High-Fidelity DNA Polymerase	4	105	420	20	New England Biolabs Germany
08.12.14	Zentr. Med. Forschung, MA	GERMANY	M2200S	Quick Ligation™ Kit	1	99	99	20	New England Biolabs Germany
08.12.14	Zentr. Med. Forschung, MA	GERMANY	E0542S	Quick Blunting™ and Quick Ligation™ Kits	1	150	150	20	New England Biolabs Germany
08.12.14	Zentr. Med. Forschung, MA	GERMANY	M0202T	T4 DNA Ligase, conc.	2	68	136	20	New England Biolabs Germany
08.12.14	Zentr. Med. Forschung, MA	GERMANY	M0290L	Alkaline Phosphatase (CIP)	1	256	256	20	New England Biolabs Germany
08.12.14	Provecs, HH	GERMANY	R0547L	PacI, recombinant	1	256	256	20	New England Biolabs Germany
08.12.14	Provecs, HH	GERMANY	R0526S	AseI, recombinant	1	62	62	20	New England Biolabs Germany
08.12.14	Provecs, HH	GERMANY	R3510S	DraIII-HF®	1	64	64	20	New England Biolabs Germany
08.12.14	UniR, R	GERMANY	R0133S	SpeI, recombinant	2	52,7	105,4	20	New England Biolabs Germany
08.12.14	UniR, R	GERMANY	R3104S	HindIII-HF®	1	41,65	41,65	20	New England Biolabs Germany
08.12.14	Mikrobiologie eFreezer, HAL	GERMANY	S1411L	3´-O-Me-7mG(ppp)G RNA Cap Structure Analog	1	448	448	20	New England Biolabs Germany
08.12.14	DKFZ, HD •R1x	GERMANY	R0145S	XbaI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
08.12.14	DKFZ, HD •R1x	GERMANY	R0146S	XhoI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
08.12.14	DKFZ, HD •R1x	GERMANY	R0520S	AflII, recombinant	1	49,6	49,6	20	New England Biolabs Germany
08.12.14	DKFZ, HD •R1x	GERMANY	R3104S	HindIII-HF®	1	39,2	39,2	20	New England Biolabs Germany
08.12.14	DKFZ, HD •R1x	GERMANY	R3101S	EcoRI-HF®	1	39,2	39,2	20	New England Biolabs Germany
08.12.14	TUBS Biozentrum, Freezer, BS*/•R1x	GERMANY	R0561S	SfcI, recombinant	1	49,6	49,6	20	New England Biolabs Germany
08.12.14	Seramun,  Heidesee	GERMANY	R0142S	KpnI, recombinant	1	58	58	20	New England Biolabs Germany
08.12.14	LMU Mikrobiologie Freezer, Martinsried*	GERMANY	M0202L	T4 DNA Ligase	2	217,6	435,2	20	New England Biolabs Germany
08.12.14	LMU Mikrobiologie Freezer, Martinsried*	GERMANY	R0146S	XhoI, recombinant	1	51	51	20	New England Biolabs Germany
08.12.14	LMU Mikrobiologie Freezer, Martinsried*	GERMANY	R3133S	SpeI-HF®	1	49,6	49,6	20	New England Biolabs Germany
08.12.14	Botanik TU Freezer, M	GERMANY	R0579S	Cac8I	2	52,5	105	20	New England Biolabs Germany
08.12.14	UK S-H Kiel, HL	GERMANY	N0362S	ssRNA Ladder	1	54,4	54,4	20	New England Biolabs Germany
08.12.14	Botanik TU Freezer, M	GERMANY	M0267S	Taq DNA Polymerase	1	60	60	20	New England Biolabs Germany
08.12.14	Botanik TU Freezer, M	GERMANY	M0491S	Q5® High-Fidelity DNA Polymerase	1	67,5	67,5	20	New England Biolabs Germany
08.12.14	LMU Biologie II, Martinsried	GERMANY	P8010S	Factor Xa	1	58,5	58,5	20	New England Biolabs Germany
08.12.14	TUBS Biozentrum, Freezer, BS*/•R1x	GERMANY	R3505S	EagI-HF®	1	49,6	49,6	20	New England Biolabs Germany
08.12.14	Klinikum, HD	GERMANY	B7024S	Gel Loading Dye, Purple (6X)	1	28	28	20	New England Biolabs Germany
08.12.14	Chemie Freezer, Garching	GERMANY	E0552S	Q5® Site-Directed Mutagenesis Kit (Without Competent Cells)	1	106,25	106,25	20	New England Biolabs Germany
08.12.14	HKI, J	GERMANY	M0492S	Q5® High-Fidelity 2X Master Mix	3	120	360	20	New England Biolabs Germany
08.12.14	Helmholtz (exGSF), M	GERMANY	R3138L	SalI-HF®	1	179,2	179,2	20	New England Biolabs Germany
08.12.14	Helmholtz (exGSF), M	GERMANY	R3189L	NotI-HF®	1	224	224	20	New England Biolabs Germany
08.12.14	IPK, Gatersleben	GERMANY	R0104T	HindIII, recombinant, conc.	1	44,1	44,1	20	New England Biolabs Germany
08.12.14	FSU Klinikum, J 	GERMANY	M2200S	Quick Ligation™ Kit	1	89,1	89,1	20	New England Biolabs Germany
08.12.14	FSU Klinikum, J 	GERMANY	R3589S	MfeI-HF®	1	63	63	20	New England Biolabs Germany
08.12.14	Helmholtz Infektion, HZI (ehem.GBF), BSv	GERMANY	R3133S	SpeI-HF®	1	49,6	49,6	20	New England Biolabs Germany
08.12.14	Helmholtz Infektion, HZI (ehem.GBF), BSv	GERMANY	R3193S	NcoI-HF®	1	49,6	49,6	20	New England Biolabs Germany
08.12.14	Uniklinik Apotheke, MS	GERMANY	R0146L	XhoI, recombinant	1	231,2	231,2	20	New England Biolabs Germany
08.12.14	Uniklinik Apotheke, MS	GERMANY	R3138L	SalI-HF®	1	190,4	190,4	20	New England Biolabs Germany
08.12.14	Uniklinik Apotheke, MS	GERMANY	R3193L	NcoI-HF®	1	210,8	210,8	20	New England Biolabs Germany
08.12.14	LMU Stoffwechselbiochemie, M	GERMANY	R0176S	DpnI, recombinant	2	55,8	111,6	20	New England Biolabs Germany
08.12.14	LMU Stoffwechselbiochemie, M	GERMANY	R3131S	NheI-HF®	2	57,6	115,2	20	New England Biolabs Germany
08.12.14	LMU Stoffwechselbiochemie, M	GERMANY	R3101S	EcoRI-HF®	2	44,1	88,2	20	New England Biolabs Germany
08.12.14	LMU Stoffwechselbiochemie, M	GERMANY	R0113S	BstXI, recombinant	1	55,8	55,8	20	New England Biolabs Germany
08.12.14	*Biometra, GÖ	GERMANY	N0345S	Yeast Chromosome PFG Marker	5	67	335	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R0588S	FseI, recombinant	1	38,5	38,5	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	E2611L	Gibson Assembly® Master Mix	3	376,8	1130,4	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	N0467S	Quick-Load® 100 bp DNA Ladder	1	45	45	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	N3231L	DNA Ladder 100 bp	2	129,6	259,2	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	N3233L	Low Molecular Weight DNA Ladder	2	139,2	278,4	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	N3551S	Mid Range PFG Marker I	1	39	39	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R0123S	SfiI, recombinant	1	36,3	36,3	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R0140S	PstI, recombinant	1	35,2	35,2	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R0141S	SmaI, recombinant	2	30,8	61,6	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R0190S	NaeI, recombinant	1	31,9	31,9	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R0540S	BspEI, recombinant	1	35,2	35,2	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R0556L	BsaHI, recombinant	1	136,4	136,4	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R0558S	AscI, recombinant	1	35,2	35,2	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R0560S	PmeI, recombinant	1	39,6	39,6	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R0659S	ZraI, recombinant	1	34,1	34,1	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R3101S	EcoRI-HF®	2	26,95	53,9	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R3136S	BamHI-HF®	1	26,95	26,95	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R3535S	BsaI-HF®	3	36,3	108,9	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R3552S	AgeI-HF®	1	36,3	36,3	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R3642S	SbfI-HF®	1	37,4	37,4	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	S9105S	SNAP-Cell TMR-Star™	1	165	165	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	S9217S	CLIP-Cell 505™	1	165	165	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	C2987H	NEB 5-alpha Competent E. coli (High Efficiency)	2	100,1	200,2	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	M0202L	T4 DNA Ligase	1	163,2	163,2	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	M0301S	Topoisomerase I (E.coli), recombinant	1	39,6	39,6	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	M0493L	Q5® Hot Start High-Fidelity DNA Polymerase	1	264	264	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	N3236L	50 bp DNA Ladder	1	139,2	139,2	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R0174S	AvrII, recombinant	1	37,4	37,4	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R0533S	XcmI, recombinant	1	35,2	35,2	20	New England Biolabs Germany
08.12.14	Dis Finnland	FINLAND	R3552L	AgeI-HF®	2	145,2	290,4	20	New England Biolabs Germany
08.12.14	Forschungsverbund, B	GERMANY	R0106S	MspI, recombinant	1	52,2	52,2	20	New England Biolabs Germany
08.12.14	Forschungsverbund, B	GERMANY	R3101S	EcoRI-HF®	1	44,1	44,1	20	New England Biolabs Germany
08.12.14	LAB-JOT - Poland	POLAND	E7300G	NEBNext® Multiplex Small RNA Prep Set for Illumina (Set 1)	2	0	0	20	New England Biolabs Germany
08.12.14	LAB-JOT - Poland	POLAND	P8108S	Trypsin-digested BSA MS Standard (CAM-modified)	2	42	84	20	New England Biolabs Germany
08.12.14	LAB-JOT - Poland	POLAND	M0371S	Shrimp Alkaline Phosphatase (rSAP)	1	34,8	34,8	20	New England Biolabs Germany
08.12.14	NEB FR	FRANCE	R0652L	AfeI, recombinant	2	136	272	20	New England Biolabs Germany
08.12.14	NEB FR	FRANCE	R0558L	AscI, recombinant	1	128	128	20	New England Biolabs Germany
08.12.14	NEB FR	FRANCE	R0143L	BglI, recombinant	1	112	112	20	New England Biolabs Germany
08.12.14	NEB FR	FRANCE	R0530L	DrdI	4	128	512	20	New England Biolabs Germany
08.12.14	NEB FR	FRANCE	R0588L	FseI, recombinant	2	140	280	20	New England Biolabs Germany
08.12.14	NEB FR	FRANCE	M0202L	T4 DNA Ligase	2	136	272	20	New England Biolabs Germany
08.12.14	NEB FR	FRANCE	M0323L	LongAmp® Taq DNA Polymerase	8	150	1200	20	New England Biolabs Germany
08.12.14	NEB FR	FRANCE	R3189L	NotI-HF®	2	140	280	20	New England Biolabs Germany
08.12.14	NEB FR	FRANCE	R3150L	PvuI-HF®	2	136	272	20	New England Biolabs Germany
08.12.14	NEB FR	FRANCE	R3138L	SalI-HF®	1	112	112	20	New England Biolabs Germany
